(0.210553,0)	(0.392861,0)	(0.532352,0)	(0.628241,0)	(0.689596,0)	(0.723135,0)	(0.738054,0)	(0.741905,0)	(0.74148,0)	(0.739643,0)	(0.738217,0)	(0.738072,0)	(0.740234,0)	(0.744397,0)	(0.7514,0)	(0.760791,0)	(0.772211,0)	(0.785956,0)	(0.801444,0)	(0.817977,0)	(0.835255,0)	(0.853308,0)	(0.871718,0)	(0.890451,0)	(0.909148,0)	(0.927821,0)	(0.94564,0)	(0.961849,0)	(0.976416,0)	(0.988218,0)	(0.996146,0)	(0.999431,0)	(0.997007,0)	(0.989585,0)	(0.978747,0)	(0.965626,0)	(0.951911,0)	(0.937929,0)	(0.925576,0)	(0.916035,0)	(0.910793,0)	(0.908663,0)	(0.909229,0)	(0.910326,0)	(0.907915,0)	(0.891544,0)	(0.846846,0)	(0.749879,0)	(0.566769,0)	(0.310643,0)	
(0.205987,0)	(0.384341,0)	(0.520807,0)	(0.614617,0)	(0.674642,0)	(0.707453,0)	(0.722049,0)	(0.725815,0)	(0.7254,0)	(0.723602,0)	(0.722208,0)	(0.722065,0)	(0.724181,0)	(0.728253,0)	(0.735105,0)	(0.744295,0)	(0.755473,0)	(0.768929,0)	(0.784102,0)	(0.800312,0)	(0.817279,0)	(0.83505,0)	(0.853251,0)	(0.871888,0)	(0.890669,0)	(0.9097,0)	(0.928275,0)	(0.945783,0)	(0.962368,0)	(0.977042,0)	(0.988835,0)	(0.997007,0)	(1.00055,0)	(0.998014,0)	(0.991006,0)	(0.980743,0)	(0.969066,0)	(0.956435,0)	(0.94497,0)	(0.93598,0)	(0.931119,0)	(0.929245,0)	(0.930011,0)	(0.931242,0)	(0.928834,0)	(0.912114,0)	(0.866398,0)	(0.767199,0)	(0.579863,0)	(0.31782,0)	
(0.201507,0)	(0.375982,0)	(0.50948,0)	(0.601249,0)	(0.659968,0)	(0.692066,0)	(0.706344,0)	(0.710029,0)	(0.709623,0)	(0.707864,0)	(0.706499,0)	(0.70636,0)	(0.708429,0)	(0.712413,0)	(0.719117,0)	(0.728107,0)	(0.739044,0)	(0.752213,0)	(0.767065,0)	(0.782941,0)	(0.799576,0)	(0.817023,0)	(0.83494,0)	(0.853361,0)	(0.872037,0)	(0.891147,0)	(0.910072,0)	(0.928336,0)	(0.946217,0)	(0.962898,0)	(0.977557,0)	(0.989585,0)	(0.998014,0)	(1.00144,0)	(0.999274,0)	(0.992841,0)	(0.984045,0)	(0.973465,0)	(0.963433,0)	(0.955392,0)	(0.951197,0)	(0.949767,0)	(0.950856,0)	(0.9523,0)	(0.949938,0)	(0.93289,0)	(0.886155,0)	(0.784706,0)	(0.593103,0)	(0.325077,0)	
(0.197234,0)	(0.368011,0)	(0.498678,0)	(0.588502,0)	(0.645976,0)	(0.677393,0)	(0.691369,0)	(0.694975,0)	(0.694578,0)	(0.692856,0)	(0.691521,0)	(0.691384,0)	(0.693409,0)	(0.697309,0)	(0.70387,0)	(0.71267,0)	(0.723376,0)	(0.736268,0)	(0.75081,0)	(0.766359,0)	(0.78266,0)	(0.799772,0)	(0.817373,0)	(0.835514,0)	(0.85398,0)	(0.872991,0)	(0.891999,0)	(0.910623,0)	(0.929257,0)	(0.947225,0)	(0.963881,0)	(0.978747,0)	(0.991006,0)	(0.999274,0)	(1.003,0)	(1.00139,0)	(0.996423,0)	(0.988725,0)	(0.980814,0)	(0.974254,0)	(0.971119,0)	(0.970404,0)	(0.972001,0)	(0.973775,0)	(0.971527,0)	(0.954181,0)	(0.90642,0)	(0.802671,0)	(0.606693,0)	(0.332527,0)	
(0.193164,0)	(0.360416,0)	(0.488386,0)	(0.576356,0)	(0.632644,0)	(0.663413,0)	(0.6771,0)	(0.680632,0)	(0.680243,0)	(0.678557,0)	(0.677249,0)	(0.677115,0)	(0.679098,0)	(0.682917,0)	(0.689343,0)	(0.697961,0)	(0.708446,0)	(0.721073,0)	(0.735317,0)	(0.75055,0)	(0.766524,0)	(0.783302,0)	(0.800575,0)	(0.818407,0)	(0.836602,0)	(0.855409,0)	(0.874329,0)	(0.893055,0)	(0.91206,0)	(0.930795,0)	(0.948757,0)	(0.965626,0)	(0.980743,0)	(0.992841,0)	(1.00139,0)	(1.00567,0)	(1.00553,0)	(1.00169,0)	(0.99675,0)	(0.992383,0)	(0.990862,0)	(0.991266,0)	(0.993656,0)	(0.995951,0)	(0.993929,0)	(0.976334,0)	(0.927534,0)	(0.821405,0)	(0.620871,0)	(0.340301,0)	
(0.189463,0)	(0.35351,0)	(0.479029,0)	(0.565313,0)	(0.620523,0)	(0.650702,0)	(0.664127,0)	(0.667592,0)	(0.66721,0)	(0.665556,0)	(0.664273,0)	(0.664142,0)	(0.666087,0)	(0.669833,0)	(0.676135,0)	(0.684588,0)	(0.694872,0)	(0.707257,0)	(0.721229,0)	(0.736172,0)	(0.751845,0)	(0.768312,0)	(0.785273,0)	(0.8028,0)	(0.82071,0)	(0.839269,0)	(0.858013,0)	(0.876687,0)	(0.895818,0)	(0.914952,0)	(0.933714,0)	(0.951911,0)	(0.969066,0)	(0.984045,0)	(0.996423,0)	(1.00553,0)	(1.01131,0)	(1.01232,0)	(1.01131,0)	(1.00999,0)	(1.0108,0)	(1.01288,0)	(1.01647,0)	(1.01957,0)	(1.01795,0)	(1.00018,0)	(0.950305,0)	(0.84163,0)	(0.63619,0)	(0.348701,0)	
(0.186063,0)	(0.347166,0)	(0.470433,0)	(0.555169,0)	(0.609388,0)	(0.639025,0)	(0.652209,0)	(0.655611,0)	(0.655236,0)	(0.653612,0)	(0.652352,0)	(0.652223,0)	(0.654134,0)	(0.657812,0)	(0.664001,0)	(0.672302,0)	(0.682402,0)	(0.694564,0)	(0.708286,0)	(0.722962,0)	(0.738355,0)	(0.754531,0)	(0.771198,0)	(0.788428,0)	(0.806052,0)	(0.824342,0)	(0.842858,0)	(0.86138,0)	(0.880471,0)	(0.899748,0)	(0.918928,0)	(0.937929,0)	(0.956435,0)	(0.973465,0)	(0.988725,0)	(1.00169,0)	(1.01232,0)	(1.01929,0)	(1.02321,0)	(1.02589,0)	(1.02989,0)	(1.03433,0)	(1.03967,0)	(1.04397,0)	(1.04299,0)	(1.02518,0)	(0.974253,0)	(0.862936,0)	(0.652345,0)	(0.357561,0)	
(0.18321,0)	(0.341843,0)	(0.463219,0)	(0.546655,0)	(0.600043,0)	(0.629226,0)	(0.642208,0)	(0.645558,0)	(0.645188,0)	(0.643589,0)	(0.642348,0)	(0.642222,0)	(0.644103,0)	(0.647724,0)	(0.653819,0)	(0.661992,0)	(0.671937,0)	(0.683913,0)	(0.697424,0)	(0.711874,0)	(0.727033,0)	(0.742962,0)	(0.759379,0)	(0.776355,0)	(0.793728,0)	(0.811774,0)	(0.830071,0)	(0.848422,0)	(0.86741,0)	(0.886705,0)	(0.906093,0)	(0.925576,0)	(0.94497,0)	(0.963433,0)	(0.980814,0)	(0.99675,0)	(1.01131,0)	(1.02321,0)	(1.03314,0)	(1.04085,0)	(1.04901,0)	(1.05667,0)	(1.06447,0)	(1.0705,0)	(1.07052,0)	(1.05284,0)	(1.00084,0)	(0.886636,0)	(0.670339,0)	(0.367432,0)	
(0.181078,0)	(0.337865,0)	(0.457828,0)	(0.540294,0)	(0.59306,0)	(0.621904,0)	(0.634735,0)	(0.638046,0)	(0.637681,0)	(0.6361,0)	(0.634874,0)	(0.634748,0)	(0.636607,0)	(0.640187,0)	(0.64621,0)	(0.654289,0)	(0.664117,0)	(0.675954,0)	(0.689308,0)	(0.70359,0)	(0.718572,0)	(0.734317,0)	(0.750544,0)	(0.767328,0)	(0.784508,0)	(0.802363,0)	(0.820481,0)	(0.838682,0)	(0.857559,0)	(0.876815,0)	(0.896287,0)	(0.916035,0)	(0.93598,0)	(0.955392,0)	(0.974254,0)	(0.992383,0)	(1.00999,0)	(1.02589,0)	(1.04085,0)	(1.05481,0)	(1.06825,0)	(1.08018,0)	(1.09137,0)	(1.09986,0)	(1.1014,0)	(1.08413,0)	(1.03105,0)	(0.913636,0)	(0.690869,0)	(0.378697,0)	
(0.179892,0)	(0.335653,0)	(0.454831,0)	(0.536757,0)	(0.589178,0)	(0.617832,0)	(0.630579,0)	(0.633869,0)	(0.633506,0)	(0.631936,0)	(0.630717,0)	(0.630593,0)	(0.63244,0)	(0.635996,0)	(0.64198,0)	(0.650005,0)	(0.659769,0)	(0.671528,0)	(0.684794,0)	(0.698983,0)	(0.713867,0)	(0.729509,0)	(0.745631,0)	(0.762306,0)	(0.779378,0)	(0.797126,0)	(0.815145,0)	(0.833262,0)	(0.852079,0)	(0.871323,0)	(0.890859,0)	(0.910793,0)	(0.931119,0)	(0.951197,0)	(0.971119,0)	(0.990862,0)	(1.0108,0)	(1.02989,0)	(1.04901,0)	(1.06825,0)	(1.08821,0)	(1.10562,0)	(1.12128,0)	(1.13317,0)	(1.13692,0)	(1.12044,0)	(1.0663,0)	(0.945233,0)	(0.714939,0)	(0.391909,0)	
(0.179387,0)	(0.334711,0)	(0.453554,0)	(0.53525,0)	(0.587524,0)	(0.616098,0)	(0.628809,0)	(0.632089,0)	(0.631727,0)	(0.630161,0)	(0.628947,0)	(0.628822,0)	(0.630664,0)	(0.63421,0)	(0.640177,0)	(0.64818,0)	(0.657917,0)	(0.669642,0)	(0.682871,0)	(0.69702,0)	(0.711862,0)	(0.72746,0)	(0.743536,0)	(0.760166,0)	(0.777192,0)	(0.794895,0)	(0.812872,0)	(0.830956,0)	(0.849755,0)	(0.869007,0)	(0.888599,0)	(0.908663,0)	(0.929245,0)	(0.949767,0)	(0.970404,0)	(0.991266,0)	(1.01288,0)	(1.03433,0)	(1.05667,0)	(1.08018,0)	(1.10562,0)	(1.12983,0)	(1.1512,0)	(1.16754,0)	(1.17433,0)	(1.15921,0)	(1.10424,0)	(0.979396,0)	(0.741032,0)	(0.406237,0)	
(0.179451,0)	(0.334829,0)	(0.453715,0)	(0.53544,0)	(0.587732,0)	(0.616317,0)	(0.629032,0)	(0.632314,0)	(0.631952,0)	(0.630385,0)	(0.62917,0)	(0.629046,0)	(0.630888,0)	(0.634436,0)	(0.640405,0)	(0.648411,0)	(0.65815,0)	(0.66988,0)	(0.683114,0)	(0.697267,0)	(0.712115,0)	(0.727718,0)	(0.7438,0)	(0.760435,0)	(0.777468,0)	(0.795179,0)	(0.813167,0)	(0.831267,0)	(0.850091,0)	(0.869384,0)	(0.889048,0)	(0.909229,0)	(0.930011,0)	(0.950856,0)	(0.972001,0)	(0.993656,0)	(1.01647,0)	(1.03967,0)	(1.06447,0)	(1.09137,0)	(1.12128,0)	(1.1512,0)	(1.17977,0)	(1.20193,0)	(1.21289,0)	(1.19994,0)	(1.14457,0)	(1.01594,0)	(0.769046,0)	(0.421629,0)	
(0.179641,0)	(0.335185,0)	(0.454197,0)	(0.536008,0)	(0.588356,0)	(0.61697,0)	(0.6297,0)	(0.632984,0)	(0.632622,0)	(0.631054,0)	(0.629838,0)	(0.629713,0)	(0.631557,0)	(0.635109,0)	(0.641084,0)	(0.649098,0)	(0.658849,0)	(0.670591,0)	(0.683838,0)	(0.698007,0)	(0.71287,0)	(0.728489,0)	(0.744588,0)	(0.761241,0)	(0.778292,0)	(0.796023,0)	(0.814031,0)	(0.832155,0)	(0.851009,0)	(0.870341,0)	(0.89006,0)	(0.910326,0)	(0.931242,0)	(0.9523,0)	(0.973775,0)	(0.995951,0)	(1.01957,0)	(1.04397,0)	(1.0705,0)	(1.09986,0)	(1.13317,0)	(1.16754,0)	(1.20193,0)	(1.23119,0)	(1.24741,0)	(1.23752,0)	(1.18242,0)	(1.05058,0)	(0.79575,0)	(0.436312,0)	
(0.179153,0)	(0.334274,0)	(0.452962,0)	(0.534551,0)	(0.586757,0)	(0.615293,0)	(0.627988,0)	(0.631264,0)	(0.630903,0)	(0.629339,0)	(0.628126,0)	(0.628002,0)	(0.629841,0)	(0.633382,0)	(0.639341,0)	(0.647334,0)	(0.657058,0)	(0.668768,0)	(0.681979,0)	(0.696109,0)	(0.710932,0)	(0.726509,0)	(0.742564,0)	(0.759172,0)	(0.776176,0)	(0.793858,0)	(0.811819,0)	(0.829895,0)	(0.848701,0)	(0.86799,0)	(0.887673,0)	(0.907915,0)	(0.928834,0)	(0.949938,0)	(0.971527,0)	(0.993929,0)	(1.01795,0)	(1.04299,0)	(1.07052,0)	(1.1014,0)	(1.13692,0)	(1.17433,0)	(1.21289,0)	(1.24741,0)	(1.27005,0)	(1.2643,0)	(1.21062,0)	(1.07696,0)	(0.816325,0)	(0.447643,0)	
(0.175917,0)	(0.328235,0)	(0.44478,0)	(0.524895,0)	(0.576157,0)	(0.604178,0)	(0.616644,0)	(0.61986,0)	(0.619506,0)	(0.61797,0)	(0.616779,0)	(0.616657,0)	(0.618463,0)	(0.621941,0)	(0.627792,0)	(0.63564,0)	(0.645188,0)	(0.656687,0)	(0.66966,0)	(0.683534,0)	(0.698089,0)	(0.713384,0)	(0.729149,0)	(0.745457,0)	(0.762154,0)	(0.779517,0)	(0.797153,0)	(0.814904,0)	(0.833372,0)	(0.852316,0)	(0.871651,0)	(0.891544,0)	(0.912114,0)	(0.93289,0)	(0.954181,0)	(0.976334,0)	(1.00018,0)	(1.02518,0)	(1.05284,0)	(1.08413,0)	(1.12044,0)	(1.15921,0)	(1.19994,0)	(1.23752,0)	(1.2643,0)	(1.26403,0)	(1.21366,0)	(1.08129,0)	(0.820289,0)	(0.449866,0)	
(0.167095,0)	(0.311775,0)	(0.422475,0)	(0.498573,0)	(0.547264,0)	(0.57388,0)	(0.58572,0)	(0.588776,0)	(0.588439,0)	(0.58698,0)	(0.585849,0)	(0.585733,0)	(0.587449,0)	(0.590752,0)	(0.59631,0)	(0.603764,0)	(0.612834,0)	(0.623756,0)	(0.636078,0)	(0.649257,0)	(0.663081,0)	(0.67761,0)	(0.692584,0)	(0.708074,0)	(0.723934,0)	(0.740426,0)	(0.757177,0)	(0.774038,0)	(0.79158,0)	(0.809576,0)	(0.827945,0)	(0.846846,0)	(0.866398,0)	(0.886155,0)	(0.90642,0)	(0.927534,0)	(0.950305,0)	(0.974253,0)	(1.00084,0)	(1.03105,0)	(1.0663,0)	(1.10424,0)	(1.14457,0)	(1.18242,0)	(1.21062,0)	(1.21366,0)	(1.16903,0)	(1.04324,0)	(0.792039,0)	(0.43441,0)	
(0.147961,0)	(0.276073,0)	(0.374097,0)	(0.441481,0)	(0.484597,0)	(0.508165,0)	(0.518649,0)	(0.521355,0)	(0.521056,0)	(0.519765,0)	(0.518763,0)	(0.51866,0)	(0.520179,0)	(0.523104,0)	(0.528026,0)	(0.534627,0)	(0.542658,0)	(0.552329,0)	(0.56324,0)	(0.57491,0)	(0.587151,0)	(0.600016,0)	(0.613276,0)	(0.626992,0)	(0.641035,0)	(0.655639,0)	(0.670472,0)	(0.685402,0)	(0.700936,0)	(0.716871,0)	(0.733139,0)	(0.749879,0)	(0.767199,0)	(0.784706,0)	(0.802671,0)	(0.821405,0)	(0.84163,0)	(0.862936,0)	(0.886636,0)	(0.913636,0)	(0.945233,0)	(0.979396,0)	(1.01594,0)	(1.05058,0)	(1.07696,0)	(1.08129,0)	(1.04324,0)	(0.932844,0)	(0.708711,0)	(0.388724,0)	
(0.11183,0)	(0.208659,0)	(0.282746,0)	(0.333675,0)	(0.366262,0)	(0.384075,0)	(0.391999,0)	(0.394044,0)	(0.393819,0)	(0.392843,0)	(0.392085,0)	(0.392008,0)	(0.393156,0)	(0.395367,0)	(0.399086,0)	(0.404076,0)	(0.410145,0)	(0.417455,0)	(0.425702,0)	(0.434522,0)	(0.443774,0)	(0.453497,0)	(0.463519,0)	(0.473886,0)	(0.4845,0)	(0.495537,0)	(0.506749,0)	(0.518033,0)	(0.529774,0)	(0.541818,0)	(0.554114,0)	(0.566769,0)	(0.579863,0)	(0.593103,0)	(0.606693,0)	(0.620871,0)	(0.63619,0)	(0.652345,0)	(0.670339,0)	(0.690869,0)	(0.714939,0)	(0.741032,0)	(0.769046,0)	(0.79575,0)	(0.816325,0)	(0.820289,0)	(0.792039,0)	(0.708711,0)	(0.538857,0)	(0.295574,0)	
(0.0612933,0)	(0.114364,0)	(0.154971,0)	(0.182885,0)	(0.200746,0)	(0.210509,0)	(0.214852,0)	(0.215973,0)	(0.215849,0)	(0.215314,0)	(0.214899,0)	(0.214857,0)	(0.215486,0)	(0.216698,0)	(0.218737,0)	(0.221471,0)	(0.224798,0)	(0.228804,0)	(0.233324,0)	(0.238158,0)	(0.24323,0)	(0.248559,0)	(0.254052,0)	(0.259733,0)	(0.265551,0)	(0.271601,0)	(0.277745,0)	(0.28393,0)	(0.290365,0)	(0.296967,0)	(0.303707,0)	(0.310643,0)	(0.31782,0)	(0.325077,0)	(0.332527,0)	(0.340301,0)	(0.348701,0)	(0.357561,0)	(0.367432,0)	(0.378697,0)	(0.391909,0)	(0.406237,0)	(0.421629,0)	(0.436312,0)	(0.447643,0)	(0.449866,0)	(0.43441,0)	(0.388724,0)	(0.295574,0)	(0.162152,0)	
