36	0.298071	0.241875	0.203382	0.175381	0.154109	0.137409	0.123954	
36.5	0.29737	0.241254	0.202831	0.174889	0.153666	0.137007	0.123587	
37	0.29669	0.240651	0.202297	0.174412	0.153237	0.136617	0.12323	
37.5	0.296028	0.240065	0.201777	0.173949	0.15282	0.136239	0.122885	
38	0.295385	0.239496	0.201273	0.173498	0.152415	0.135871	0.122549	
38.5	0.29476	0.238943	0.200783	0.173061	0.152021	0.135515	0.122223	
39	0.294152	0.238405	0.200307	0.172636	0.151639	0.135168	0.121907	
39.5	0.293559	0.237881	0.199843	0.172223	0.151267	0.134831	0.121599	
40	0.292983	0.237372	0.199393	0.171821	0.150906	0.134503	0.1213	
40.5	0.292421	0.236876	0.198954	0.17143	0.150554	0.134185	0.121009	
41	0.291874	0.236393	0.198527	0.171049	0.150212	0.133875	0.120725	
41.5	0.291341	0.235923	0.198111	0.170679	0.149879	0.133573	0.12045	
42	0.290821	0.235464	0.197705	0.170318	0.149555	0.133279	0.120181	
42.5	0.290314	0.235017	0.19731	0.169966	0.149238	0.132992	0.11992	
43	0.28982	0.234581	0.196925	0.169623	0.14893	0.132713	0.119665	
43.5	0.289337	0.234156	0.19655	0.169288	0.14863	0.132441	0.119416	
44	0.288866	0.233741	0.196183	0.168962	0.148337	0.132175	0.119174	
44.5	0.288406	0.233336	0.195826	0.168644	0.148051	0.131917	0.118938	
45	0.287957	0.232941	0.195477	0.168333	0.147772	0.131664	0.118707	
45.5	0.287518	0.232555	0.195136	0.16803	0.1475	0.131417	0.118483	
46	0.287089	0.232178	0.194803	0.167734	0.147234	0.131177	0.118263	
46.5	0.28667	0.231809	0.194478	0.167445	0.146974	0.130942	0.118048	
47	0.28626	0.231449	0.194161	0.167162	0.146721	0.130712	0.117839	
47.5	0.285859	0.231097	0.19385	0.166886	0.146473	0.130488	0.117634	
48	0.285467	0.230752	0.193546	0.166616	0.146231	0.130268	0.117434	
48.5	0.285083	0.230416	0.193249	0.166352	0.145994	0.130054	0.117239	
49	0.284708	0.230086	0.192959	0.166094	0.145762	0.129844	0.117047	
49.5	0.284341	0.229764	0.192675	0.165842	0.145536	0.129639	0.11686	
50	0.283981	0.229448	0.192397	0.165594	0.145314	0.129439	0.116677	
