0.013	0.721584	-0.00625391	0.999883
0.0131	0.721583	-0.00630201	0.999881
0.0132	0.721581	-0.0063501	0.999879
0.0133	0.72158	-0.0063982	0.999877
0.0134	0.721578	-0.00644629	0.999875
0.0135	0.721576	-0.00649439	0.999873
0.0136	0.721575	-0.00654248	0.999872
0.0137	0.721573	-0.00659058	0.99987
0.0138	0.721571	-0.00663867	0.999868
0.0139	0.72157	-0.00668676	0.999866
0.014	0.721568	-0.00673486	0.999864
0.0141	0.721566	-0.00678295	0.999862
0.0142	0.721565	-0.00683104	0.99986
0.0143	0.721563	-0.00687913	0.999858
0.0144	0.721561	-0.00692723	0.999856
0.0145	0.721559	-0.00697532	0.999854
0.0146	0.721558	-0.00702341	0.999852
0.0147	0.721556	-0.0070715	0.99985
0.0148	0.721554	-0.00711959	0.999848
0.0149	0.721552	-0.00716768	0.999846
0.015	0.72155	-0.00721577	0.999844
0.0151	0.721549	-0.00726386	0.999842
0.0152	0.721547	-0.00731195	0.99984
0.0153	0.721545	-0.00736004	0.999837
0.0154	0.721543	-0.00740813	0.999835
0.0155	0.721541	-0.00745622	0.999833
0.0156	0.721539	-0.00750431	0.999831
0.0157	0.721537	-0.0075524	0.999829
0.0158	0.721536	-0.00760049	0.999827
0.0159	0.721534	-0.00764857	0.999824
0.016	0.721532	-0.00769666	0.999822
0.0161	0.72153	-0.00774475	0.99982
0.0162	0.721528	-0.00779283	0.999818
0.0163	0.721526	-0.00784092	0.999816
0.0164	0.721524	-0.00788901	0.999813
0.0165	0.721522	-0.00793709	0.999811
0.0166	0.72152	-0.00798518	0.999809
0.0167	0.721518	-0.00803326	0.999806
0.0168	0.721516	-0.00808135	0.999804
0.0169	0.721514	-0.00812943	0.999802
0.017	0.721512	-0.00817752	0.999799
0.0171	0.72151	-0.0082256	0.999797
0.0172	0.721508	-0.00827368	0.999795
0.0173	0.721506	-0.00832177	0.999792
0.0174	0.721503	-0.00836985	0.99979
0.0175	0.721501	-0.00841793	0.999787
0.0176	0.721499	-0.00846601	0.999785
0.0177	0.721497	-0.0085141	0.999782
0.0178	0.721495	-0.00856218	0.99978
0.0179	0.721493	-0.00861026	0.999778
0.018	0.721491	-0.00865834	0.999775
0.0181	0.721488	-0.00870642	0.999773
0.0182	0.721486	-0.0087545	0.99977
0.0183	0.721484	-0.00880258	0.999767
0.0184	0.721482	-0.00885066	0.999765
0.0185	0.72148	-0.00889874	0.999762
0.0186	0.721477	-0.00894681	0.99976
0.0187	0.721475	-0.00899489	0.999757
0.0188	0.721473	-0.00904297	0.999755
0.0189	0.72147	-0.00909105	0.999752
0.019	0.721468	-0.00913912	0.999749
0.0191	0.721466	-0.0091872	0.999747
0.0192	0.721464	-0.00923528	0.999744
0.0193	0.721461	-0.00928335	0.999741
0.0194	0.721459	-0.00933143	0.999739
0.0195	0.721457	-0.0093795	0.999736
0.0196	0.721454	-0.00942758	0.999733
0.0197	0.721452	-0.00947565	0.999731
0.0198	0.721449	-0.00952373	0.999728
0.0199	0.721447	-0.0095718	0.999725
0.0201	0.721442	-0.00966794	0.999719
0.0202	0.72144	-0.00971602	0.999717
0.0203	0.721437	-0.00976409	0.999714
0.0204	0.721435	-0.00981216	0.999711
0.0205	0.721432	-0.00986023	0.999708
0.0206	0.72143	-0.0099083	0.999705
0.0207	0.721427	-0.00995637	0.999702
0.0208	0.721425	-0.0100044	0.9997
0.0209	0.721422	-0.0100525	0.999697
0.021	0.72142	-0.0101006	0.999694
0.0211	0.721417	-0.0101486	0.999691
0.0212	0.721415	-0.0101967	0.999688
0.0213	0.721412	-0.0102448	0.999685
0.0214	0.72141	-0.0102929	0.999682
0.0215	0.721407	-0.0103409	0.999679
0.0216	0.721404	-0.010389	0.999676
0.0217	0.721402	-0.0104371	0.999673
0.0218	0.721399	-0.0104851	0.99967
0.0219	0.721396	-0.0105332	0.999667
0.022	0.721394	-0.0105812	0.999664
0.0221	0.721391	-0.0106293	0.999661
0.0222	0.721388	-0.0106774	0.999658
0.0223	0.721386	-0.0107254	0.999655
0.0224	0.721383	-0.0107735	0.999652
0.0225	0.72138	-0.0108216	0.999649
0.0226	0.721378	-0.0108696	0.999645
0.0227	0.721375	-0.0109177	0.999642
0.0228	0.721372	-0.0109657	0.999639
0.0229	0.721369	-0.0110138	0.999636
0.023	0.721367	-0.0110619	0.999633
0.0231	0.721364	-0.0111099	0.99963
0.0232	0.721361	-0.011158	0.999626
0.0233	0.721358	-0.011206	0.999623
0.0234	0.721355	-0.0112541	0.99962
0.0235	0.721353	-0.0113022	0.999617
0.0236	0.72135	-0.0113502	0.999613
0.0237	0.721347	-0.0113983	0.99961
0.0238	0.721344	-0.0114463	0.999607
0.0239	0.721341	-0.0114944	0.999603
0.024	0.721338	-0.0115424	0.9996
0.0241	0.721335	-0.0115905	0.999597
0.0242	0.721332	-0.0116386	0.999593
0.0243	0.721329	-0.0116866	0.99959
0.0244	0.721327	-0.0117347	0.999587
0.0245	0.721324	-0.0117827	0.999583
0.0246	0.721321	-0.0118308	0.99958
0.0247	0.721318	-0.0118788	0.999576
0.0248	0.721315	-0.0119269	0.999573
0.0249	0.721312	-0.0119749	0.99957
0.025	0.721309	-0.012023	0.999566
0.0251	0.721306	-0.012071	0.999563
0.0252	0.721303	-0.0121191	0.999559
0.0253	0.7213	-0.0121671	0.999556
0.0254	0.721296	-0.0122152	0.999552
0.0255	0.721293	-0.0122632	0.999549
0.0256	0.72129	-0.0123113	0.999545
